timestamp,energy_wh,meter_id,source_file,unit,hour,weekday,month,anomaly_flag,anomaly_score
2013-04-07 12:00:00,1971,1625530_FD3_L1_EDMI_19_D,1625530_FD3_L1_EDMI_19_D.csv,Wh,12,6,4,True,-0.004690599163302944
2015-07-06 20:00:00,1676,1623189_FD1_NK_EDMI_10_D,1623189_FD1_NK_EDMI_10_D.csv,Wh,20,0,7,True,-0.004689397579064836
2013-10-19 23:30:00,1656,1623189_FD1_L2_EDMI_7_D,1623189_FD1_L2_EDMI_7_D.csv,Wh,23,5,10,True,-0.004680518500664865
2016-12-08 20:00:00,1962,1623189_FD1_NK_EDMI_10_D,1623189_FD1_NK_EDMI_10_D.csv,Wh,20,3,12,True,-0.004676074834337296
2014-08-25 13:00:00,1707,1625529_FD4_NK_EDMI_17_D,1625529_FD4_NK_EDMI_17_D.csv,Wh,13,0,8,True,-0.0046739517686673615
2015-04-09 06:00:00,2177,1625530_FD3_L2_EDMI_20_D,1625530_FD3_L2_EDMI_20_D.csv,Wh,6,3,4,True,-0.004670785459627735
2015-11-27 23:00:00,1691,1623189_FD1_NK_EDMI_10_D,1623189_FD1_NK_EDMI_10_D.csv,Wh,23,4,11,True,-0.004670602402135682
2015-10-24 21:30:00,2049,1623189_FD1_NK_EDMI_10_D,1623189_FD1_NK_EDMI_10_D.csv,Wh,21,5,10,True,-0.004669642028289012
2016-10-22 21:00:00,2058,1315367_FD1_L3_EDMI_2_D,1315367_FD1_L3_EDMI_2_D.csv,Wh,21,5,10,True,-0.004669642028289012
2015-12-27 22:00:00,1222,1625530_FD3_NK_EDMI_21_D,1625530_FD3_NK_EDMI_21_D.csv,Wh,22,6,12,True,-0.004668828648795698
2013-12-08 22:30:00,1267,1625563_FD3_NK_EDMI_23_D,1625563_FD3_NK_EDMI_23_D.csv,Wh,22,6,12,True,-0.004668828648795698
2014-12-14 22:00:00,1228,1625530_FD3_NK_EDMI_21_D,1625530_FD3_NK_EDMI_21_D.csv,Wh,22,6,12,True,-0.004668828648795698
2013-12-01 22:00:00,1250,1623189_FD1_L2_EDMI_7_D,1623189_FD1_L2_EDMI_7_D.csv,Wh,22,6,12,True,-0.004668828648795698
2015-11-25 20:00:00,1997,1623189_FD1_NK_EDMI_10_D,1623189_FD1_NK_EDMI_10_D.csv,Wh,20,2,11,True,-0.004664520024978636
2014-05-31 23:00:00,1693,1625529_FD2_L2_EDMI_14_D,1625529_FD2_L2_EDMI_14_D.csv,Wh,23,5,5,True,-0.004653403651068588
2014-10-05 18:00:00,2013,1625552_FD3_L2_EDMI_22_D,1625552_FD3_L2_EDMI_22_D.csv,Wh,18,6,10,True,-0.004650120600998231
2014-05-20 23:30:00,1771,1625530_FD3_L2_EDMI_20_D,1625530_FD3_L2_EDMI_20_D.csv,Wh,23,1,5,True,-0.004649198141363331
2013-05-14 23:30:00,1788,1625530_FD3_L2_EDMI_20_D,1625530_FD3_L2_EDMI_20_D.csv,Wh,23,1,5,True,-0.004649198141363331
2013-05-14 23:00:00,1782,1625530_FD3_L2_EDMI_20_D,1625530_FD3_L2_EDMI_20_D.csv,Wh,23,1,5,True,-0.004649198141363331
2014-12-26 11:00:00,1982,1625530_FD2_L2_EDMI_18_D,1625530_FD2_L2_EDMI_18_D.csv,Wh,11,4,12,True,-0.004644026805453838
2015-01-29 11:00:00,1915,1625552_FD3_L2_EDMI_22_D,1625552_FD3_L2_EDMI_22_D.csv,Wh,11,3,1,True,-0.004642766446433799
2015-11-17 07:00:00,1760,1625530_FD3_L2_EDMI_20_D,1625530_FD3_L2_EDMI_20_D.csv,Wh,7,1,11,True,-0.004640776431020011
2014-02-25 19:00:00,1950,1623189_FD1_L2_EDMI_7_D,1623189_FD1_L2_EDMI_7_D.csv,Wh,19,1,2,True,-0.004637122379192116
2015-03-16 08:00:00,1664,1625529_FD2_L2_EDMI_14_D,1625529_FD2_L2_EDMI_14_D.csv,Wh,8,0,3,True,-0.004636897107786808
2015-03-09 08:30:00,1670,1315367_FD1_L3_EDMI_2_D,1315367_FD1_L3_EDMI_2_D.csv,Wh,8,0,3,True,-0.004636897107786808
2013-06-18 08:00:00,1853,1625530_FD3_L2_EDMI_20_D,1625530_FD3_L2_EDMI_20_D.csv,Wh,8,1,6,True,-0.004631287182452204
2016-02-29 20:00:00,1577,1623189_FD1_NK_EDMI_10_D,1623189_FD1_NK_EDMI_10_D.csv,Wh,20,0,2,True,-0.004620086965131054
2014-02-03 20:00:00,1574,1625530_FD3_L1_EDMI_19_D,1625530_FD3_L1_EDMI_19_D.csv,Wh,20,0,2,True,-0.004620086965131054
2017-02-06 20:00:00,1591,1623189_FD1_NK_EDMI_10_D,1623189_FD1_NK_EDMI_10_D.csv,Wh,20,0,2,True,-0.004620086965131054
2016-02-29 20:00:00,1556,1625529_FD2_L2_EDMI_14_D,1625529_FD2_L2_EDMI_14_D.csv,Wh,20,0,2,True,-0.004620086965131054
2015-01-11 17:30:00,1734,1315367_FD1_L3_EDMI_2_D,1315367_FD1_L3_EDMI_2_D.csv,Wh,17,6,1,True,-0.004610529406114061
2016-01-10 17:30:00,1732,1623189_FD1_L2_EDMI_7_D,1623189_FD1_L2_EDMI_7_D.csv,Wh,17,6,1,True,-0.004610529406114061
